X	Row.names	p_val	avg_logFC	pct.1	pct.2	p_val_adj	keggList..spu..	ID	gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	V1	uniprot	u_ev	spurAcc	s_ev	spID02	sp_ecb	dmel	dmel_ev	cel_ID	cel_ev	cel_sym	HitAcc	HitDesc	E.Value
22588	LOC586214	7.28e-27	0.808846585	0.608	0.348	1.59e-22	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial	spu:586214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19328	LOC579327	3.74e-24	0.805405686	0.581	0.341	8.16e-20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17274	LOC575596	1.37e-33	0.802437492	0.86	0.638	2.99e-29	programmed cell death protein 4	spu:575596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24285	LOC590272	2.85e-24	0.802144883	0.505	0.253	6.21e-20	protein AF-10 isoform X2	spu:590272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1920	LOC100890824	1.63e-31	0.799164522	0.468	0.171	3.56e-27	RNA binding protein fox-1 homolog 3 isoform X1	spu:100890824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1433	LOC100890040	2.9e-42	0.798692809	0.935	0.758	6.32e-38	lysosomal-associated transmembrane protein 4A	spu:100890040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17579	LOC576144	2.65e-33	0.790178871	0.333	0.092	5.79e-29	importin subunit beta-1	spu:576144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20553	LOC581660	4.11e-29	0.787891473	0.344	0.109	8.96e-25	centromere protein K	spu:581660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4780	LOC105438521	1.13e-29	0.786759157	0.392	0.137	2.48e-25	pre-mRNA-splicing factor CWC22 homolog	spu:105438521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8098	LOC105447194	6.14e-76	0.785893294	0.989	0.931	1.34e-71	gamma-aminobutyric acid receptor-associated protein	spu:105447194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18105	LOC577120	1.16e-27	0.779976868	0.371	0.13	2.53e-23	THAP domain-containing protein 5	spu:577120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21809	LOC584338	3.55e-25	0.778652212	0.613	0.363	7.75e-21	LOW QUALITY PROTEIN: splicing regulatory glutamine/lysine-rich protein 1	spu:584338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22187	LOC585260	4.22e-21	0.778205174	0.425	0.198	9.21e-17	LOW QUALITY PROTEIN: transcriptional repressor protein YY1	spu:585260	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5622	LOC105440594	4.8400000000000004e-27	0.778110327	0.473	0.197	1.06e-22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4446	LOC105437666	6.45e-41	0.777883816	0.301	0.064	1.41e-36	TATA box-binding protein-associated factor RNA polymerase I subunit B-like	spu:105437666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18456	LOC577721	3.35e-32	0.773468718	0.79	0.527	7.3e-28	stress-70 protein, mitochondrial	spu:577721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19162	LOC579031	1.19e-25	0.772521695	0.468	0.206	2.59e-21	probable ribonuclease ZC3H12C	spu:579031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21038	LOC582590	3.76e-29	0.769521855	0.763	0.539	8.21e-25	LOW QUALITY PROTEIN: PHD and RING finger domain-containing protein 1	spu:582590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22883	LOC586881	2.66e-37	0.768741159	0.833	0.576	5.8e-33	flotillin-2a	spu:586881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17845	LOC576641	3.04e-35	0.76846454	0.785	0.413	6.62e-31	proliferation-associated protein 2G4	spu:576641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5180	LOC105439514	2.62e-101	0.766968122	0.253	0.02	5.72e-97	uncharacterized protein CG13380-like	spu:105439514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25121	LOC592177	1.58e-46	0.766547413	0.968	0.709	3.44e-42	LOW QUALITY PROTEIN: small nuclear ribonucleoprotein F	spu:592177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16915	LOC574929	1.54e-26	0.766242744	0.704	0.467	3.35e-22	uncharacterized protein LOC574929	spu:574929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18538	LOC577863	6.94e-25	0.764277946	0.409	0.167	1.52e-20	dnaJ homolog subfamily C member 21 isoform X1	spu:577863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16775	LOC574675	4.62e-26	0.762951113	0.586	0.31	1.01e-21	LOW QUALITY PROTEIN: FAS-associated factor 2	spu:574675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17736	LOC576431	5.94e-21	0.762438261	0.548	0.327	1.3e-16	double-stranded RNA-specific editase 1	spu:576431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21250	LOC583044	8.56e-30	0.761635226	0.349	0.11	1.87e-25	E3 ubiquitin-protein ligase ZNF598	spu:583044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20962	LOC582414	2.95e-27	0.761584779	0.398	0.147	6.44e-23	serine/arginine repetitive matrix protein 2	spu:582414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1175	LOC100889604	6.91e-29	0.760678621	0.36	0.118	1.51e-24	zinc finger protein 652-B isoform X1	spu:100889604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23905	LOC589410	2.98e-28	0.75749094	0.339	0.107	6.5e-24	nucleolar MIF4G domain-containing protein 1	spu:589410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24509	LOC590807	2.57e-34	0.757130534	0.366	0.106	5.61e-30	THO complex subunit 2 isoform X1	spu:590807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18240	LOC577351	7.08e-23	0.756479525	0.43	0.192	1.55e-18	pre-mRNA-splicing factor CWC25 homolog	spu:577351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17572	LOC576136	2.1e-23	0.753403626	0.608	0.365	4.58e-19	SWI/SNF complex subunit SMARCC2 isoform X1	spu:576136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28188	LOC764563	1.66e-26	0.75338137	0.699	0.437	3.63e-22	LOW QUALITY PROTEIN: cyclin-dependent kinase 11B	spu:764563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23542	LOC588549	5.18e-17	0.751342399	0.457	0.26	1.13e-12	serine/arginine repetitive matrix protein 2	spu:588549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18224	LOC577326	3.21e-25	0.751005645	0.661	0.414	7.01e-21	cleavage and polyadenylation specificity factor subunit 6 isoform X1	spu:577326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17073	LOC575208	4.3e-25	0.749173619	0.618	0.351	9.38e-21	death-inducer obliterator 1 isoform X1	spu:575208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25921	LOC594043	1.73e-51	0.7466761	0.968	0.809	3.78e-47	heterogeneous nuclear ribonucleoprotein H3 isoform X1	spu:594043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1511	LOC100890169	3.65e-31	0.744147004	0.489	0.186	7.96e-27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17454	LOC575917	5.81e-32	0.74009976	0.296	0.076	1.27e-27	G patch domain-containing protein 3	spu:575917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18995	LOC578712	7.3e-39	0.735875806	0.263	0.053	1.59e-34	39S ribosomal protein L1, mitochondrial	spu:578712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17146	LOC575347	2.2e-84	0.73512619	1	0.979	4.8e-80	cytochrome c	spu:575347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17352	LOC575732	4.22e-40	0.734903353	0.898	0.705	9.21e-36	selenide, water dikinase	spu:575732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4307	LOC105437344	1.22e-38	0.731319816	0.285	0.061	2.67e-34	uncharacterized protein K02A2.6	spu:105437344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21189	LOC582919	1.14e-15	0.728178207	0.414	0.224	2.49e-11	U3 small nucleolar RNA-interacting protein 2 isoform X1	spu:582919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20587	LOC581723	5.03e-21	0.727103145	0.532	0.298	1.1e-16	regulator of nonsense transcripts 1	spu:581723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24514	LOC590813	1.26e-15	0.726272863	0.489	0.312	2.74e-11	cytoplasmic dynein 1 light intermediate chain 2 isoform X2	spu:590813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21005	LOC582506	1.3e-19	0.725877743	0.435	0.214	2.85e-15	OTU domain-containing protein 5-B isoform X2	spu:582506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20538	LOC581625	3.87e-22	0.724129392	0.403	0.169	8.46e-18	helicase-like transcription factor isoform X1	spu:581625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16685	LOC414053	5.25e-22	0.723915043	0.559	0.322	1.15e-17	guanine nucleotide-binding protein G(s) alpha subunit	spu:414053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25288	LOC592537	8.14e-18	0.723193218	0.473	0.26	1.78e-13	macoilin	spu:592537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18596	LOC577957	1e-21	0.722615653	0.409	0.181	2.19e-17	sarcolemmal membrane-associated protein isoform X1	spu:577957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16563	LOC373343	2.02e-21	0.721318492	0.328	0.122	4.41e-17	histone H4	spu:373343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
192	LOC100888025	1e-22	0.721130298	0.64	0.406	2.19e-18	male-specific lethal 1-like 1	spu:100888025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22423	LOC585814	3e-23	0.719790531	0.339	0.12	6.54e-19	centriole, cilia and spindle-associated protein isoform X2	spu:585814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21139	LOC582822	1.82e-21	0.719387385	0.731	0.553	3.97e-17	eukaryotic translation initiation factor 5	spu:582822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	HDAC1	5.5e-20	0.715177616	0.624	0.409	1.2e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17504	LOC576016	5.81e-29	0.714759337	0.78	0.503	1.27e-24	nucleolar protein 58	spu:576016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23121	LOC587506	1.02e-17	0.714491277	0.511	0.301	2.23e-13	transducin-like enhancer protein 4 isoform X1	spu:587506	LOC105345494	transducin-like enhancer protein 4	2	0.168784240166967	1.33137787537608	0.561264822134387	0.300721216635511	0.129972034821691	4.27939654163566e-66	1.7023268266765e-60	lcl|NW_011937034.1_cds_XP_011451928.1_30687	sp|Q62441|TLE4_MOUSE	0	XP_792326.2	0	115683661	ECB-GENE-23191953	FBgn0001139	2.04e-99	W02D3.9.2	4.5e-144	unc-37	XP_011451928.1	PREDICTED: transducin-like enhancer protein 4 isoform X2 [Crassostrea gigas]	0
23121	LOC587506	1.02e-17	0.714491277	0.511	0.301	2.23e-13	transducin-like enhancer protein 4 isoform X1	spu:587506	LOC105345494	transducin-like enhancer protein 4	2	0.168784240166967	1.33137787537608	0.561264822134387	0.300721216635511	0.129972034821691	4.27939654163566e-66	1.7023268266765e-60	lcl|NW_011937034.1_cds_XP_011451930.1_30688	sp|Q62441|TLE4_MOUSE	0	XP_011678655.1	0	780126411	ECB-GENE-23191953	FBgn0001139	2.01e-99	W02D3.9.2	6.44e-144	unc-37	XP_011451930.1	PREDICTED: transducin-like enhancer protein 4 isoform X4 [Crassostrea gigas]	0
23121	LOC587506	1.02e-17	0.714491277	0.511	0.301	2.23e-13	transducin-like enhancer protein 4 isoform X1	spu:587506	LOC105345494	transducin-like enhancer protein 4	2	0.168784240166967	1.33137787537608	0.561264822134387	0.300721216635511	0.129972034821691	4.27939654163566e-66	1.7023268266765e-60	lcl|NW_011937034.1_cds_XP_011451929.1_30689	sp|Q04724|TLE1_HUMAN	0	XP_792326.2	0	115683661	ECB-GENE-23191953	FBgn0001139	2.03e-99	W02D3.9.2	5.72e-144	unc-37	XP_011451929.1	PREDICTED: transducin-like enhancer protein 4 isoform X3 [Crassostrea gigas]	0
23121	LOC587506	1.02e-17	0.714491277	0.511	0.301	2.23e-13	transducin-like enhancer protein 4 isoform X1	spu:587506	LOC105345494	transducin-like enhancer protein 4	2	0.168784240166967	1.33137787537608	0.561264822134387	0.300721216635511	0.129972034821691	4.27939654163566e-66	1.7023268266765e-60	lcl|NW_011937034.1_cds_XP_011451926.1_30690	sp|Q62441|TLE4_MOUSE	0	XP_792326.2	0	115683661	ECB-GENE-23191953	FBgn0001139	2.05e-99	W02D3.9.2	4.78e-144	unc-37	XP_011451926.1	PREDICTED: transducin-like enhancer protein 4 isoform X1 [Crassostrea gigas]	0
23121	LOC587506	1.02e-17	0.714491277	0.511	0.301	2.23e-13	transducin-like enhancer protein 4 isoform X1	spu:587506	LOC105345494	transducin-like enhancer protein 4	2	0.168784240166967	1.33137787537608	0.561264822134387	0.300721216635511	0.129972034821691	4.27939654163566e-66	1.7023268266765e-60	lcl|NW_011937034.1_cds_XP_019929745.1_30691	sp|Q62441|TLE4_MOUSE	0	XP_011678655.1	0	780126411	ECB-GENE-23191953	FBgn0001139	1.74e-99	W02D3.9.2	9.42e-145	unc-37	XP_011451928.1	PREDICTED: transducin-like enhancer protein 4 isoform X2 [Crassostrea gigas]	0
27891	LOC763515	8.23e-24	0.713607517	0.323	0.11	1.8e-19	AP-3 complex subunit delta-1 isoform X1	spu:763515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24400	LOC590548	2.54e-55	0.713309379	0.285	0.045	5.54e-51	rRNA-processing protein UTP23 homolog	spu:590548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20813	LOC582130	2.94e-27	0.713297351	0.796	0.555	6.41e-23	eukaryotic translation initiation factor 3 subunit C	spu:582130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24567	LOC590938	1.13e-22	0.709329399	0.392	0.159	2.46e-18	phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN	spu:590938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1091	LOC100889482	6.97e-22	0.707467567	0.274	0.088	1.52e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19030	LOC578784	8.42e-40	0.706905214	0.962	0.742	1.84e-35	uncharacterized protein LOC578784 isoform X1	spu:578784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23790	LOC589147	2.21e-20	0.704934243	0.489	0.263	4.83e-16	SUMO-conjugating enzyme UBC9	spu:589147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24048	LOC589728	2.93e-17	0.70360017	0.559	0.363	6.39e-13	LOW QUALITY PROTEIN: probable JmjC domain-containing histone demethylation protein 2C	spu:589728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23606	LOC588692	5.12e-31	0.703391716	0.871	0.644	1.12e-26	pre-mRNA-processing factor 39	spu:588692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22093	LOC585032	1.12e-28	0.702638587	0.263	0.067	2.45e-24	rab GTPase-binding effector protein 1	spu:585032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19465	LOC579591	2.14e-31	0.700972361	0.296	0.077	4.67e-27	thyroid transcription factor 1-associated protein 26 homolog	spu:579591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19520	LOC579681	1.06e-15	0.700769684	0.409	0.218	2.31e-11	UBX domain-containing protein 1	spu:579681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27016	LOC754700	7.32e-27	0.700759795	0.296	0.087	1.6e-22	regulator of chromosome condensation	spu:754700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20971	LOC582434	1.63e-23	0.700515166	0.366	0.141	3.56e-19	signal recognition particle subunit SRP68	spu:582434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17534	LOC576066	6.93e-17	0.700505118	0.392	0.194	1.51e-12	dual specificity mitogen-activated protein kinase kinase 1 isoform X2	spu:576066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20188	LOC580948	6.63e-23	0.695416034	0.349	0.131	1.45e-18	FAS-associated factor 1	spu:580948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17448	LOC575905	1.65e-28	0.694645045	0.79	0.569	3.6e-24	ubiquitin-conjugating enzyme E2-17 kDa	spu:575905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21283	LOC583101	8.63e-28	0.694527356	0.78	0.572	1.88e-23	endothelial differentiation-related factor 1	spu:583101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23390	LOC588157	1.31e-65	0.693774495	1	0.958	2.86e-61	60S ribosomal protein L23a	spu:588157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27526	LOC757278	4.38e-27	0.692815011	0.382	0.133	9.57e-23	uncharacterized protein LOC757278	spu:757278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24809	LOC591524	4.81e-21	0.690318384	0.43	0.201	1.05e-16	LOW QUALITY PROTEIN: CCR4-NOT transcription complex subunit 1	spu:591524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28172	LOC764515	1.8e-16	0.689855131	0.387	0.191	3.92e-12	upstream activation factor subunit spp27	spu:764515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20920	LOC582332	5.04e-14	0.68808424	0.258	0.104	1.1e-9	histone H3, embryonic	spu:582332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
949	LOC100889253	3.24e-28	0.687733724	0.339	0.104	7.07e-24	suppressor of tumorigenicity 7 protein homolog isoform X1	spu:100889253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26099	LOC594568	2.33e-15	0.686933461	0.349	0.166	5.08e-11	PHD finger protein 12 isoform X1	spu:594568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16973	LOC575041	1.43e-14	0.684350507	0.581	0.436	3.12e-10	actin cytoskeleton-regulatory complex protein pan1	spu:575041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25933	LOC594083	1.37e-20	0.683047861	0.575	0.351	2.99e-16	putative uncharacterized protein DDB_G0271606	spu:594083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25525	LOC593041	3.89e-21	0.682910414	0.43	0.2	8.48e-17	male-specific lethal 3 homolog	spu:593041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7804	LOC105446422	6.43e-23	0.681255849	0.344	0.126	1.4e-18	DNA-directed RNA polymerase I subunit RPA43	spu:105446422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24756	LOC591399	1.98e-16	0.680752876	0.328	0.144	4.33e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19192	LOC579085	3.89e-15	0.680341907	0.522	0.356	8.49e-11	ATP synthase subunit gamma, mitochondrial	spu:579085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
