gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	V1	uniprot	u_ev	spurAcc	s_ev	spID02	sp_ecb	sp_sym	dmel	dmel_ev	cel_ID	cel_ev	cel_sym	HitAcc	HitDesc	E.Value
LOC105339022	ras-specific guanine nucleotide-releasing factor RalGPS1	11	0.290662376872253	1.89495330607475	0.898617511520737	0.32345505528861	0.39482354958014	1.38333987987489e-91	5.5028707085471e-86	lcl|NW_011936322.1_cds_XP_011442713.1_22256	sp|Q5ZJK0|RGPS1_CHICK	1.7e-180	XP_030853328.1	2.97e-173	1752389575	ECB-GENE-23140498	LOC115919031	FBgn0034158	4.05e-6	T28F12.3.1	2.55e-21	sos-1	XP_011442713.1	PREDICTED: ras-specific guanine nucleotide-releasing factor RalGPS1 isoform X5 [Crassostrea gigas]	0
LOC105339022	ras-specific guanine nucleotide-releasing factor RalGPS1	11	0.290662376872253	1.89495330607475	0.898617511520737	0.32345505528861	0.39482354958014	1.38333987987489e-91	5.5028707085471e-86	lcl|NW_011936322.1_cds_XP_011442710.1_22257	sp|Q5ZJK0|RGPS1_CHICK	3.09e-180	XP_030853328.1	3.96e-173	1752389575	ECB-GENE-23140498	LOC115919031	FBgn0034158	4.15e-6	T28F12.3.1	2.83e-21	sos-1	XP_011442710.1	PREDICTED: ras-specific guanine nucleotide-releasing factor RalGPS1 isoform X3 [Crassostrea gigas]	0
LOC105339022	ras-specific guanine nucleotide-releasing factor RalGPS1	11	0.290662376872253	1.89495330607475	0.898617511520737	0.32345505528861	0.39482354958014	1.38333987987489e-91	5.5028707085471e-86	lcl|NW_011936322.1_cds_XP_011442709.1_22258	sp|Q5ZJK0|RGPS1_CHICK	2.16e-180	XP_030853328.1	2.95e-173	1752389575	ECB-GENE-23140498	LOC115919031	FBgn0034158	4.01e-6	T28F12.3.1	2.54e-21	sos-1	XP_011442709.1	PREDICTED: ras-specific guanine nucleotide-releasing factor RalGPS1 isoform X2 [Crassostrea gigas]	0
LOC105339022	ras-specific guanine nucleotide-releasing factor RalGPS1	11	0.290662376872253	1.89495330607475	0.898617511520737	0.32345505528861	0.39482354958014	1.38333987987489e-91	5.5028707085471e-86	lcl|NW_011936322.1_cds_XP_011442711.1_22259	sp|Q5ZJK0|RGPS1_CHICK	3.46e-180	XP_030853328.1	4.13e-173	1752389575	ECB-GENE-23140498	LOC115919031	FBgn0034158	4.07e-6	T28F12.3.1	2.37e-21	sos-1	XP_011442711.1	PREDICTED: ras-specific guanine nucleotide-releasing factor RalGPS1 isoform X4 [Crassostrea gigas]	0
LOC105339022	ras-specific guanine nucleotide-releasing factor RalGPS1	11	0.290662376872253	1.89495330607475	0.898617511520737	0.32345505528861	0.39482354958014	1.38333987987489e-91	5.5028707085471e-86	lcl|NW_011936322.1_cds_XP_011442720.1_22260	sp|Q5ZJK0|RGPS1_CHICK	1.14e-180	XP_030853328.1	1.51e-173	1752389575	ECB-GENE-23140498	LOC115919031	FBgn0034158	3.85e-6	T28F12.3.1	2.58e-21	sos-1	XP_011442710.1	PREDICTED: ras-specific guanine nucleotide-releasing factor RalGPS1 isoform X3 [Crassostrea gigas]	0
LOC105339022	ras-specific guanine nucleotide-releasing factor RalGPS1	11	0.290662376872253	1.89495330607475	0.898617511520737	0.32345505528861	0.39482354958014	1.38333987987489e-91	5.5028707085471e-86	lcl|NW_011936322.1_cds_XP_011442714.1_22261	sp|Q5ZJK0|RGPS1_CHICK	1.36e-180	XP_030853328.1	7.12e-173	1752389575	ECB-GENE-23140498	LOC115919031	FBgn0034158	3.98e-6	T28F12.3.1	3.79e-21	sos-1	XP_011442714.1	PREDICTED: ras-specific guanine nucleotide-releasing factor RalGPS1 isoform X6 [Crassostrea gigas]	0
LOC105339022	ras-specific guanine nucleotide-releasing factor RalGPS1	11	0.290662376872253	1.89495330607475	0.898617511520737	0.32345505528861	0.39482354958014	1.38333987987489e-91	5.5028707085471e-86	lcl|NW_011936322.1_cds_XP_011442715.1_22262	sp|Q5JS13|RGPS1_HUMAN	1.5e-180	XP_030853328.1	1.99e-173	1752389575	ECB-GENE-23140498	LOC115919031	FBgn0034158	3.83e-6	T28F12.3.1	2.72e-21	sos-1	XP_011442715.1	PREDICTED: ras-specific guanine nucleotide-releasing factor RalGPS1 isoform X7 [Crassostrea gigas]	0
LOC105339022	ras-specific guanine nucleotide-releasing factor RalGPS1	11	0.290662376872253	1.89495330607475	0.898617511520737	0.32345505528861	0.39482354958014	1.38333987987489e-91	5.5028707085471e-86	lcl|NW_011936322.1_cds_XP_011442719.1_22263	sp|Q5ZJK0|RGPS1_CHICK	0	XP_030853328.1	1.91e-174	1752389575	ECB-GENE-23140498	LOC115919031	FBgn0034158	3.53e-6	T28F12.3.1	2.24e-21	sos-1	XP_011442719.1	PREDICTED: ras-specific guanine nucleotide-releasing factor RalGPS1 isoform X10 [Crassostrea gigas]	0
LOC105339022	ras-specific guanine nucleotide-releasing factor RalGPS1	11	0.290662376872253	1.89495330607475	0.898617511520737	0.32345505528861	0.39482354958014	1.38333987987489e-91	5.5028707085471e-86	lcl|NW_011936322.1_cds_XP_011442716.1_22264	sp|Q5ZJK0|RGPS1_CHICK	0	XP_030853328.1	4.82e-174	1752389575	ECB-GENE-23140498	LOC115919031	FBgn0034158	3.68e-6	T28F12.3.1	3.09e-21	sos-1	XP_011442716.1	PREDICTED: ras-specific guanine nucleotide-releasing factor RalGPS1 isoform X8 [Crassostrea gigas]	0
LOC105339022	ras-specific guanine nucleotide-releasing factor RalGPS1	11	0.290662376872253	1.89495330607475	0.898617511520737	0.32345505528861	0.39482354958014	1.38333987987489e-91	5.5028707085471e-86	lcl|NW_011936322.1_cds_XP_011442717.1_22265	sp|Q5ZJK0|RGPS1_CHICK	0	XP_030853328.1	3.86e-174	1752389575	ECB-GENE-23140498	LOC115919031	FBgn0034158	3.6e-6	T28F12.3.1	2.91e-21	sos-1	XP_011442717.1	PREDICTED: ras-specific guanine nucleotide-releasing factor RalGPS1 isoform X9 [Crassostrea gigas]XP_011442718.1 PREDICTED: ras-specific guanine nucleotide-releasing factor RalGPS1 isoform X9 [Crassostrea gigas]	0
LOC105339022	ras-specific guanine nucleotide-releasing factor RalGPS1	11	0.290662376872253	1.89495330607475	0.898617511520737	0.32345505528861	0.39482354958014	1.38333987987489e-91	5.5028707085471e-86	lcl|NW_011936322.1_cds_XP_011442718.1_22266	sp|Q5ZJK0|RGPS1_CHICK	0	XP_030853328.1	3.86e-174	1752389575	ECB-GENE-23140498	LOC115919031	FBgn0034158	3.6e-6	T28F12.3.1	2.91e-21	sos-1	XP_011442717.1	PREDICTED: ras-specific guanine nucleotide-releasing factor RalGPS1 isoform X9 [Crassostrea gigas]XP_011442718.1 PREDICTED: ras-specific guanine nucleotide-releasing factor RalGPS1 isoform X9 [Crassostrea gigas]	0
LOC105339094	uncharacterized protein C7orf57	8	0.333476601402729	1.11551269069791	0.908256880733945	0.367161106594923	0.51412495843819	2.09155171144175e-152	8.32010904604683e-147	lcl|NW_011936351.1_cds_XP_011442806.1_22353	sp|A0JPQ1|CG057_RAT	1.49e-21	XP_030830015.1	8.76e-27	1752403327	ECB-GENE-23176514	LOC100890411	NA	NA	NA	NA	NA	XP_011442806.1	PREDICTED: uncharacterized protein C7orf57 [Crassostrea gigas]	0
LOC105339310	sperm flagellar protein 1	8	0.376701517986204	0.888828683090852	0.892966360856269	0.421854097196879	0.526869313717822	2.68695475978642e-156	1.068859855624e-150	lcl|NW_011936366.1_cds_XP_011443090.1_22619	sp|Q0IH24|SPEF1_XENLA	6.32e-50	XP_782895.3	6.5e-46	1752361567	ECB-GENE-23074239	LOC577584	NA	NA	NA	NA	NA	XP_011443090.1	PREDICTED: sperm flagellar protein 1 isoform X2 [Crassostrea gigas]	0
LOC105339310	sperm flagellar protein 1	8	0.376701517986204	0.888828683090852	0.892966360856269	0.421854097196879	0.526869313717822	2.68695475978642e-156	1.068859855624e-150	lcl|NW_011936366.1_cds_XP_011443093.1_22620	sp|Q0IH24|SPEF1_XENLA	1.44e-53	XP_782895.3	1.81e-47	1752361567	ECB-GENE-23074239	LOC577584	NA	NA	NA	NA	NA	XP_011443093.1	PREDICTED: sperm flagellar protein 1 isoform X5 [Crassostrea gigas]	0
LOC105339310	sperm flagellar protein 1	8	0.376701517986204	0.888828683090852	0.892966360856269	0.421854097196879	0.526869313717822	2.68695475978642e-156	1.068859855624e-150	lcl|NW_011936366.1_cds_XP_011443089.1_22621	sp|Q0IH24|SPEF1_XENLA	4.6e-53	XP_782895.3	1.76e-44	1752361567	ECB-GENE-23074239	LOC577584	NA	NA	NA	NA	NA	XP_011443089.1	PREDICTED: sperm flagellar protein 1 isoform X1 [Crassostrea gigas]	0
LOC105339310	sperm flagellar protein 1	8	0.376701517986204	0.888828683090852	0.892966360856269	0.421854097196879	0.526869313717822	2.68695475978642e-156	1.068859855624e-150	lcl|NW_011936366.1_cds_XP_011443091.1_22622	sp|Q0IH24|SPEF1_XENLA	2.86e-54	XP_782895.3	9.69e-46	1752361567	ECB-GENE-23074239	LOC577584	NA	NA	NA	NA	NA	XP_011443091.1	PREDICTED: sperm flagellar protein 1 isoform X3 [Crassostrea gigas]	0
LOC105339310	sperm flagellar protein 1	8	0.376701517986204	0.888828683090852	0.892966360856269	0.421854097196879	0.526869313717822	2.68695475978642e-156	1.068859855624e-150	lcl|NW_011936366.1_cds_XP_011443092.1_22623	sp|Q0IH24|SPEF1_XENLA	1.07e-56	XP_782895.3	4.87e-46	1752361567	ECB-GENE-23074239	LOC577584	NA	NA	NA	NA	NA	XP_011443092.1	PREDICTED: sperm flagellar protein 1 isoform X4 [Crassostrea gigas]	0
LOC105339321	T-box transcription factor TBX20	10	0.305639254870358	0.918182631571391	0.703389830508475	0.434523278008461	0.343370897300344	9.84060862015751e-84	3.9145547466641802e-78	lcl|NW_011936366.1_cds_XP_011443115.1_22645	sp|O95947|TBX6_HUMAN	1.14e-51	XP_011680189.2	7.48e-49	1752376758	ECB-GENE-23109512	LOC592389	NA	NA	F21H11.3.2	1.41e-48	tbx-2	XP_011443115.1	PREDICTED: T-box transcription factor TBX20 [Crassostrea gigas]	0
LOC105339352	zinc finger protein ZIC 4	10	0.371486554640356	0.670159996104452	0.728813559322034	0.509714109855372	0.414944000534309	2.90328241039673e-101	1.15491412972618e-95	lcl|NW_011936367.1_cds_XP_011443174.1_22695	sp|A0JC51|ZIC4_XENLA	2.56e-125	XP_030837642.1	5.44e-127	1752352620	ECB-GENE-23051468	LOC578589	FBgn0003002	1.56e-22	C47C12.3a.2	1.31e-54	ref-2	XP_011443174.1	PREDICTED: zinc finger protein ZIC 4 [Crassostrea gigas]	0
LOC105339354	zinc finger protein ZIC 4	10	0.288321381286917	0.73736677869951	0.699152542372881	0.412386945355833	0.291461805263489	4.04984018083783e-71	1.61101022457656e-65	lcl|NW_011936367.1_cds_XP_011443176.1_22697	sp|Q61467|ZIC4_MOUSE	3.61e-117	XP_030837642.1	1.24e-110	1752352620	ECB-GENE-23051468	LOC578589	FBgn0003002	5.82e-28	C47C12.3b.1	4.62e-54	ref-2	XP_011443176.1	PREDICTED: zinc finger protein ZIC 4 [Crassostrea gigas]	0
LOC105339457	uncharacterized protein C1orf194 homolog	8	0.314821210512289	2.39785220018646	0.960244648318043	0.327855209673626	0.534268734317897	1.46630256044942e-158	5.83289293336539e-153	lcl|NW_011936377.1_cds_XP_011443316.1_22825	sp|A8Y5T1|CA194_DANRE	2.05e-45	XP_786649.2	3.25e-68	390342109	ECB-GENE-23161781	LOC581567	NA	NA	NA	NA	NA	XP_011443316.1	PREDICTED: uncharacterized protein C1orf194 homolog [Crassostrea gigas]	5e-123
LOC105339683	caveolin-1	1	0.0895253349173814	7.84891839170285	0.970784934882084	0.0922195346266427	0.104518394357311	3.73587341331995e-76	1.48611550032502e-70	lcl|NW_011936396.1_cds_XP_011443643.1_23105	sp|Q2QL79|CAV1_DIDVI	2.05e-30	NA	NA	NA	NA	NA	NA	NA	T13F2.8a.1	1.8e-18	cav-1	XP_011443643.1	PREDICTED: caveolin-1 [Crassostrea gigas]	4e-88
LOC105339827	dynein heavy chain 7	6	0.306349565234026	2.08776469635313	0.78373382624769	0.390884704697189	0.397939395387359	1.3984829540812e-153	5.56310925201687e-148	lcl|NW_011936414.1_cds_XP_011443892.1_23331	sp|Q8WXX0|DYH7_HUMAN	0	XP_030830748.1	0	1752405249	ECB-GENE-23180232	LOC581061	FBgn0013811	2.96e-131	T21E12.4b.1	0	dhc-1	XP_011443892.1	PREDICTED: dynein heavy chain 7, axonemal [Crassostrea gigas]	0
LOC105340116	sodium/calcium exchanger 2	6	0.267576919946479	2.1030069533271	0.737523105360444	0.362804796218158	0.373894712009966	4.70959545648484e-144	1.87345823420784e-138	lcl|NW_011936441.1_cds_XP_011444283.1_23694	sp|Q8K596|NAC2_MOUSE	2.59e-81	XP_011683878.2	0	1752410113	ECB-GENE-23195997	LOC577006	NA	NA	Y113G7A.4a.2	5.09e-64	ncx-1	XP_011444283.1	PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444284.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444285.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444286.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444287.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444288.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]	0
LOC105340116	sodium/calcium exchanger 2	6	0.267576919946479	2.1030069533271	0.737523105360444	0.362804796218158	0.373894712009966	4.70959545648484e-144	1.87345823420784e-138	lcl|NW_011936441.1_cds_XP_011444284.1_23695	sp|Q8K596|NAC2_MOUSE	2.59e-81	XP_011683878.2	0	1752410113	ECB-GENE-23195997	LOC577006	NA	NA	Y113G7A.4a.2	5.09e-64	ncx-1	XP_011444283.1	PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444284.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444285.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444286.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444287.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444288.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]	0
LOC105340116	sodium/calcium exchanger 2	6	0.267576919946479	2.1030069533271	0.737523105360444	0.362804796218158	0.373894712009966	4.70959545648484e-144	1.87345823420784e-138	lcl|NW_011936441.1_cds_XP_011444285.1_23696	sp|Q8K596|NAC2_MOUSE	2.59e-81	XP_011683878.2	0	1752410113	ECB-GENE-23195997	LOC577006	NA	NA	Y113G7A.4a.2	5.09e-64	ncx-1	XP_011444283.1	PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444284.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444285.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444286.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444287.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444288.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]	0
LOC105340116	sodium/calcium exchanger 2	6	0.267576919946479	2.1030069533271	0.737523105360444	0.362804796218158	0.373894712009966	4.70959545648484e-144	1.87345823420784e-138	lcl|NW_011936441.1_cds_XP_011444286.1_23697	sp|Q8K596|NAC2_MOUSE	2.59e-81	XP_011683878.2	0	1752410113	ECB-GENE-23195997	LOC577006	NA	NA	Y113G7A.4a.2	5.09e-64	ncx-1	XP_011444283.1	PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444284.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444285.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444286.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444287.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444288.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]	0
LOC105340116	sodium/calcium exchanger 2	6	0.267576919946479	2.1030069533271	0.737523105360444	0.362804796218158	0.373894712009966	4.70959545648484e-144	1.87345823420784e-138	lcl|NW_011936441.1_cds_XP_011444287.1_23698	sp|Q8K596|NAC2_MOUSE	2.59e-81	XP_011683878.2	0	1752410113	ECB-GENE-23195997	LOC577006	NA	NA	Y113G7A.4a.2	5.09e-64	ncx-1	XP_011444283.1	PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444284.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444285.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444286.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444287.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444288.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]	0
LOC105340116	sodium/calcium exchanger 2	6	0.267576919946479	2.1030069533271	0.737523105360444	0.362804796218158	0.373894712009966	4.70959545648484e-144	1.87345823420784e-138	lcl|NW_011936441.1_cds_XP_011444288.1_23699	sp|Q8K596|NAC2_MOUSE	2.59e-81	XP_011683878.2	0	1752410113	ECB-GENE-23195997	LOC577006	NA	NA	Y113G7A.4a.2	5.09e-64	ncx-1	XP_011444283.1	PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444284.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444285.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444286.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444287.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]XP_011444288.1 PREDICTED: sodium/calcium exchanger 2 isoform X3 [Crassostrea gigas]	0
LOC105340116	sodium/calcium exchanger 2	6	0.267576919946479	2.1030069533271	0.737523105360444	0.362804796218158	0.373894712009966	4.70959545648484e-144	1.87345823420784e-138	lcl|NW_011936441.1_cds_XP_011444293.1_23700	sp|P70549|NAC3_RAT	3.05e-133	XP_030832704.1	0	1752410117	ECB-GENE-23195997	LOC577006	NA	NA	ZC168.1.1	9.2e-103	ncx-3	XP_011444293.1	PREDICTED: sodium/calcium exchanger 1 isoform X7 [Crassostrea gigas]	0
LOC105340116	sodium/calcium exchanger 2	6	0.267576919946479	2.1030069533271	0.737523105360444	0.362804796218158	0.373894712009966	4.70959545648484e-144	1.87345823420784e-138	lcl|NW_011936441.1_cds_XP_011444281.1_23701	sp|P57103|NAC3_HUMAN	1.78e-128	XP_030832703.1	0	1752410115	ECB-GENE-23195997	LOC577006	NA	NA	C10G8.5b.1	7.41e-68	ncx-2	XP_011444281.1	PREDICTED: sodium/calcium exchanger 2 isoform X1 [Crassostrea gigas]	0
LOC105340116	sodium/calcium exchanger 2	6	0.267576919946479	2.1030069533271	0.737523105360444	0.362804796218158	0.373894712009966	4.70959545648484e-144	1.87345823420784e-138	lcl|NW_011936441.1_cds_XP_011444282.1_23702	sp|P48767|NAC1_FELCA	1.03e-75	XP_030832703.1	0	1752410115	ECB-GENE-23195997	LOC577006	NA	NA	C10G8.5b.1	4.17e-68	ncx-2	XP_011444282.1	PREDICTED: sodium/calcium exchanger 2 isoform X2 [Crassostrea gigas]	0
LOC105340116	sodium/calcium exchanger 2	6	0.267576919946479	2.1030069533271	0.737523105360444	0.362804796218158	0.373894712009966	4.70959545648484e-144	1.87345823420784e-138	lcl|NW_011936441.1_cds_XP_011444291.1_23703	sp|P57103|NAC3_HUMAN	2.08e-130	XP_030832706.1	0	1752410121	ECB-GENE-23195997	LOC577006	NA	NA	ZC168.1.1	1.96e-100	ncx-3	XP_011444291.1	PREDICTED: sodium/calcium exchanger 2 isoform X5 [Crassostrea gigas]	0
LOC105340116	sodium/calcium exchanger 2	6	0.267576919946479	2.1030069533271	0.737523105360444	0.362804796218158	0.373894712009966	4.70959545648484e-144	1.87345823420784e-138	lcl|NW_011936441.1_cds_XP_011444292.1_23704	sp|Q8K596|NAC2_MOUSE	1.87e-133	XP_030832705.1	0	1752410119	ECB-GENE-23195997	LOC577006	NA	NA	Y113G7A.4a.2	6.7e-118	ncx-1	XP_011444292.1	PREDICTED: magnesium/proton exchanger isoform X6 [Crassostrea gigas]	0
LOC105340116	sodium/calcium exchanger 2	6	0.267576919946479	2.1030069533271	0.737523105360444	0.362804796218158	0.373894712009966	4.70959545648484e-144	1.87345823420784e-138	lcl|NW_011936441.1_cds_XP_019927712.1_23705	sp|Q8K596|NAC2_MOUSE	8.42e-135	XP_030832706.1	0	1752410121	ECB-GENE-23195997	LOC577006	NA	NA	Y113G7A.4a.2	3.59e-120	ncx-1	XP_019927712.1	PREDICTED: magnesium/proton exchanger isoform X9 [Crassostrea gigas]	0
LOC105340116	sodium/calcium exchanger 2	6	0.267576919946479	2.1030069533271	0.737523105360444	0.362804796218158	0.373894712009966	4.70959545648484e-144	1.87345823420784e-138	lcl|NW_011936441.1_cds_XP_011444289.1_23706	sp|P57103|NAC3_HUMAN	1.65e-129	XP_011683878.2	0	1752410113	ECB-GENE-23195997	LOC577006	NA	NA	C10G8.5b.1	1.71e-69	ncx-2	XP_011444289.1	PREDICTED: sodium/calcium exchanger 2 isoform X4 [Crassostrea gigas]	0
LOC105340116	sodium/calcium exchanger 2	6	0.267576919946479	2.1030069533271	0.737523105360444	0.362804796218158	0.373894712009966	4.70959545648484e-144	1.87345823420784e-138	lcl|NW_011936441.1_cds_XP_011444294.1_23707	sp|Q8K596|NAC2_MOUSE	2.24e-134	XP_030832706.1	0	1752410121	ECB-GENE-23195997	LOC577006	NA	NA	Y113G7A.4a.2	4.94e-118	ncx-1	XP_011444294.1	PREDICTED: magnesium/proton exchanger isoform X8 [Crassostrea gigas]	0
LOC105340116	sodium/calcium exchanger 2	6	0.267576919946479	2.1030069533271	0.737523105360444	0.362804796218158	0.373894712009966	4.70959545648484e-144	1.87345823420784e-138	lcl|NW_011936441.1_cds_XP_019927713.1_23708	sp|S4R2P9|NAC3_MOUSE	5.82e-136	XP_030832706.1	0	1752410121	ECB-GENE-23195997	LOC577006	NA	NA	Y113G7A.4a.2	7.42e-121	ncx-1	XP_019927713.1	PREDICTED: magnesium/proton exchanger isoform X10 [Crassostrea gigas]	0
LOC105340519	uncharacterized LOC105340519	10	0.419877235494169	6.05223748485339	0.885593220338983	0.47411974917045	0.437845566901668	6.5946208476689e-107	2.6233137947193e-101	lcl|NW_011936475.1_cds_XP_019927864.1_24263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_011444918.1	PREDICTED: uncharacterized protein LOC105340519 [Crassostrea gigas]XP_019927864.1 PREDICTED: uncharacterized protein LOC105340519 [Crassostrea gigas]	0
LOC105340519	uncharacterized LOC105340519	10	0.419877235494169	6.05223748485339	0.885593220338983	0.47411974917045	0.437845566901668	6.5946208476689e-107	2.6233137947193e-101	lcl|NW_011936475.1_cds_XP_011444918.1_24264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_011444918.1	PREDICTED: uncharacterized protein LOC105340519 [Crassostrea gigas]XP_019927864.1 PREDICTED: uncharacterized protein LOC105340519 [Crassostrea gigas]	0
LOC105340753	kelch-like protein 20	13	0.252814113766861	1.0601015794721	0.915254237288136	0.276222828004533	0.274606571272917	1.20371625111411e-27	4.78833509828188e-22	lcl|NW_011936498.1_cds_XP_011445250.1_24559	sp|Q6DFF6|KLH20_XENLA	0	XP_789626.2	0	390341613	ECB-GENE-23141888	LOC584679	FBgn0040230	2.72e-90	R12E2.1.1	0	kel-20	XP_011445250.1	PREDICTED: kelch-like protein 20 isoform X3 [Crassostrea gigas]	0
LOC105340753	kelch-like protein 20	13	0.252814113766861	1.0601015794721	0.915254237288136	0.276222828004533	0.274606571272917	1.20371625111411e-27	4.78833509828188e-22	lcl|NW_011936498.1_cds_XP_011445248.1_24560	sp|Q6DFF6|KLH20_XENLA	0	XP_789626.2	0	390341613	ECB-GENE-23141888	LOC584679	FBgn0040230	2.85e-90	R12E2.1.1	0	kel-20	XP_011445248.1	PREDICTED: kelch-like protein diablo isoform X1 [Crassostrea gigas]	0
LOC105340753	kelch-like protein 20	13	0.252814113766861	1.0601015794721	0.915254237288136	0.276222828004533	0.274606571272917	1.20371625111411e-27	4.78833509828188e-22	lcl|NW_011936498.1_cds_XP_011445249.1_24561	sp|Q6DFF6|KLH20_XENLA	0	XP_789626.2	0	390341613	ECB-GENE-23141888	LOC584679	FBgn0040230	2.82e-90	R12E2.1.1	0	kel-20	XP_011445249.1	PREDICTED: kelch-like protein diablo isoform X2 [Crassostrea gigas]	0
LOC105340753	kelch-like protein 20	7	0.145345449239531	0.881280831581004	0.605042016806723	0.240223728604225	0.155181660238209	6.42525308955315e-56	2.55593997801188e-50	lcl|NW_011936498.1_cds_XP_011445250.1_24559	sp|Q6DFF6|KLH20_XENLA	0	XP_789626.2	0	390341613	ECB-GENE-23141888	LOC584679	FBgn0040230	2.72e-90	R12E2.1.1	0	kel-20	XP_011445250.1	PREDICTED: kelch-like protein 20 isoform X3 [Crassostrea gigas]	0
LOC105340753	kelch-like protein 20	7	0.145345449239531	0.881280831581004	0.605042016806723	0.240223728604225	0.155181660238209	6.42525308955315e-56	2.55593997801188e-50	lcl|NW_011936498.1_cds_XP_011445248.1_24560	sp|Q6DFF6|KLH20_XENLA	0	XP_789626.2	0	390341613	ECB-GENE-23141888	LOC584679	FBgn0040230	2.85e-90	R12E2.1.1	0	kel-20	XP_011445248.1	PREDICTED: kelch-like protein diablo isoform X1 [Crassostrea gigas]	0
LOC105340753	kelch-like protein 20	7	0.145345449239531	0.881280831581004	0.605042016806723	0.240223728604225	0.155181660238209	6.42525308955315e-56	2.55593997801188e-50	lcl|NW_011936498.1_cds_XP_011445249.1_24561	sp|Q6DFF6|KLH20_XENLA	0	XP_789626.2	0	390341613	ECB-GENE-23141888	LOC584679	FBgn0040230	2.82e-90	R12E2.1.1	0	kel-20	XP_011445249.1	PREDICTED: kelch-like protein diablo isoform X2 [Crassostrea gigas]	0
LOC105340983	cholesterol 7-desaturase	14	0.552683654492528	12.2771266419106	1	0.552683654492528	0.83289200950843	2.01241550262593e-47	8.00530837282584e-42	lcl|NW_011936532.1_cds_XP_011445555.1_24826	sp|Q17938|DAF36_CAEEL	5.4e-107	XP_011675548.2	3.57e-132	1752389511	ECB-GENE-23143941	LOC592788	NA	NA	C12D8.5.1	4.28e-108	daf-36	XP_011445555.1	PREDICTED: cholesterol 7-desaturase [Crassostrea gigas]	0
