V1.x	V2.x	V11	V1.y	V2.y	V3	V4
lcl|NW_011935905.1_cds_XP_011436851.1_16830	XP_785235.2	9.23e-171	1752389360	XP_785235	ECB-GENE-23139961	LOC580065
lcl|NW_011935905.1_cds_XP_011436848.1_16831	XP_030853317.1	2.89e-65	1752389540	XP_030853317	ECB-GENE-23139129	LOC115929143
lcl|NW_011935905.1_cds_XP_011436849.1_16832	XP_030853317.1	2.41e-65	1752389540	XP_030853317	ECB-GENE-23139129	LOC115929143
lcl|NW_011935905.1_cds_XP_011436856.1_16833	XP_030853426.1	0	1752389807	XP_030853426	ECB-GENE-23142523	LOC581522
lcl|NW_011935905.1_cds_XP_011436855.1_16834	XP_030853427.1	0	1752389809	XP_030853427	ECB-GENE-23142523	LOC581522
lcl|NW_011935905.1_cds_XP_011436854.1_16835	XP_030853426.1	0	1752389807	XP_030853426	ECB-GENE-23142523	LOC581522
lcl|NW_011935905.1_cds_XP_011436852.1_16836	XP_030853426.1	0	1752389807	XP_030853426	ECB-GENE-23142523	LOC581522
lcl|NW_011935905.1_cds_XP_011436853.1_16837	XP_030853426.1	0	1752389807	XP_030853426	ECB-GENE-23142523	LOC581522
lcl|NW_011935905.1_cds_XP_019925605.1_16838	XP_030853426.1	0	1752389807	XP_030853426	ECB-GENE-23142523	LOC581522
lcl|NW_011935905.1_cds_XP_011436857.1_16839	XP_030853427.1	0	1752389809	XP_030853427	ECB-GENE-23142523	LOC581522
lcl|NW_011935905.1_cds_XP_011436858.1_16840	XP_030853427.1	0	1752389809	XP_030853427	ECB-GENE-23142523	LOC581522
lcl|NW_011935905.1_cds_XP_019925609.1_16841	XP_030853565.1	6.79e-65	1752390138	XP_030853565	ECB-GENE-23142406	LOC105446473
lcl|NW_011935905.1_cds_XP_011436859.1_16842	XP_030853565.1	6.79e-65	1752390138	XP_030853565	ECB-GENE-23142406	LOC105446473
lcl|NW_011935905.1_cds_XP_019925608.1_16843	XP_030853565.1	4.66e-141	1752390138	XP_030853565	ECB-GENE-23142406	LOC105446473
lcl|NW_011935905.1_cds_XP_019925606.1_16844	XP_030853565.1	1.2e-139	1752390138	XP_030853565	ECB-GENE-23142406	LOC105446473
lcl|NW_011935905.1_cds_XP_019925607.1_16845	XP_030853565.1	1.2e-139	1752390138	XP_030853565	ECB-GENE-23142406	LOC105446473
lcl|NW_011935905.1_cds_XP_011436862.1_16846	XP_782227.3	0	390353042	XP_782227	ECB-GENE-23144978	LOC576866
lcl|NW_011935905.1_cds_XP_011436863.1_16847	XP_782227.3	0	390353042	XP_782227	ECB-GENE-23144978	LOC576866
lcl|NW_011935905.1_cds_XP_011436872.1_16851	XP_030852979.1	0	1752388852	XP_030852979	ECB-GENE-23144810	LOC581874
lcl|NW_011935905.1_cds_XP_019925611.1_16852	XP_030852979.1	0	1752388852	XP_030852979	ECB-GENE-23144810	LOC581874
lcl|NW_011935905.1_cds_XP_011436875.1_16859	XP_030851150.1	1.75e-75	1752384518	XP_030851150	ECB-GENE-23125791	LOC762371
lcl|NW_011935905.1_cds_XP_019925613.1_16861	XP_030828501.1	8.27e-90	1752399476	XP_030828501	ECB-GENE-23167412	LOC115918295
lcl|NW_011935905.1_cds_XP_011436882.1_16862	XP_030828501.1	2.8e-78	1752399476	XP_030828501	ECB-GENE-23167412	LOC115918295
lcl|NW_011935905.1_cds_XP_011436879.1_16863	XP_030828501.1	6.62e-79	1752399476	XP_030828501	ECB-GENE-23167412	LOC115918295
lcl|NW_011935905.1_cds_XP_011436878.1_16864	XP_030828501.1	1.09e-78	1752399476	XP_030828501	ECB-GENE-23167412	LOC115918295
lcl|NW_011935905.1_cds_XP_011436880.1_16865	XP_030828501.1	5.3e-79	1752399476	XP_030828501	ECB-GENE-23167412	LOC115918295
lcl|NW_011935905.1_cds_XP_011436881.1_16866	XP_030828501.1	5.3e-79	1752399476	XP_030828501	ECB-GENE-23167412	LOC115918295
lcl|NW_011935905.1_cds_XP_011436930.1_16867	XP_003728220.1	0	390353915	XP_003728220	ECB-GENE-23095772	LOC100892659
lcl|NW_011935905.1_cds_XP_011436883.1_16868	XP_783888.3	4.65e-38	1752350333	XP_783888	ECB-GENE-23046254	LOC578637
lcl|NW_011935905.1_cds_XP_019925615.1_16869	XP_030836481.1	2.93e-79	1752349882	XP_030836481	ECB-GENE-23045019	LOC100891792
lcl|NW_011935905.1_cds_XP_019925616.1_16870	XP_030836481.1	2.93e-79	1752349882	XP_030836481	ECB-GENE-23045019	LOC100891792
lcl|NW_011935905.1_cds_XP_011436884.1_16871	XP_030836481.1	2.93e-79	1752349882	XP_030836481	ECB-GENE-23045019	LOC100891792
lcl|NW_011935905.1_cds_XP_011436885.1_16872	XP_030836481.1	2.93e-79	1752349882	XP_030836481	ECB-GENE-23045019	LOC100891792
lcl|NW_011935905.1_cds_XP_011436886.1_16873	XP_030836481.1	2.93e-79	1752349882	XP_030836481	ECB-GENE-23045019	LOC100891792
lcl|NW_011935905.1_cds_XP_011436888.1_16874	XP_030836481.1	2.93e-79	1752349882	XP_030836481	ECB-GENE-23045019	LOC100891792
lcl|NW_011935905.1_cds_XP_011436889.1_16875	XP_030836481.1	2.93e-79	1752349882	XP_030836481	ECB-GENE-23045019	LOC100891792
lcl|NW_011935905.1_cds_XP_011436890.1_16876	XP_030836481.1	2.93e-79	1752349882	XP_030836481	ECB-GENE-23045019	LOC100891792
lcl|NW_011935905.1_cds_XP_011436932.1_16877	XP_003723496.2	4.17e-139	1752407157	XP_003723496	ECB-GENE-23184288	LOC100892091
lcl|NW_011935905.1_cds_XP_019925617.1_16878	XP_030828341.1	9.33e-30	1752399017	XP_030828341	ECB-GENE-23161265	LOC584520
lcl|NW_011935905.1_cds_XP_019925618.1_16879	XP_030848890.1	2.81e-30	1752339216	XP_030848890	ECB-GENE-23020235	LOC587471
lcl|NW_011935905.1_cds_XP_019925622.1_16887	XP_030844298.1	0	1752368498	XP_030844298	ECB-GENE-23087177	LOC580864
lcl|NW_011935905.1_cds_XP_011436900.1_16888	XP_030844496.1	3.16e-101	1752368948	XP_030844496	ECB-GENE-23088767	LOC594711
lcl|NW_011935905.1_cds_XP_011436897.1_16889	XP_030844496.1	7.57e-101	1752368948	XP_030844496	ECB-GENE-23088767	LOC594711
lcl|NW_011935905.1_cds_XP_011436899.1_16890	XP_030844496.1	5.54e-105	1752368948	XP_030844496	ECB-GENE-23088767	LOC594711
lcl|NW_011935905.1_cds_XP_011436898.1_16891	XP_030844496.1	4.27e-101	1752368948	XP_030844496	ECB-GENE-23088767	LOC594711
lcl|NW_011935905.1_cds_XP_011436902.1_16892	XP_030844496.1	2.62e-101	1752368948	XP_030844496	ECB-GENE-23088767	LOC594711
lcl|NW_011935905.1_cds_XP_011436903.1_16893	XP_030844496.1	1.98e-102	1752368948	XP_030844496	ECB-GENE-23088767	LOC594711
lcl|NW_011935905.1_cds_XP_019925623.1_16894	XP_030844496.1	1.24e-102	1752368948	XP_030844496	ECB-GENE-23088767	LOC594711
lcl|NW_011935905.1_cds_XP_011436904.1_16897	NP_001091930.1	1.04e-134	148539556	NP_001091930	ECB-GENE-23065489	REJ6
lcl|NW_011935905.1_cds_XP_011436905.1_16898	XP_030849655.1	1.54e-51	1752381179	XP_030849655	ECB-GENE-23118273	LOC105442471
lcl|NW_011935905.1_cds_XP_011436906.1_16899	XP_001197720.3	3.12e-22	1752398453	XP_001197720	ECB-GENE-23156808	LOC757247
lcl|NW_011935905.1_cds_XP_011436912.1_16900	XP_011662526.1	8.37e-73	780184788	XP_011662526	ECB-GENE-23040871	LOC584673
lcl|NW_011935905.1_cds_XP_011436907.1_16901	XP_011662526.1	1.12e-72	780184788	XP_011662526	ECB-GENE-23040871	LOC584673
lcl|NW_011935905.1_cds_XP_011436908.1_16902	XP_011662526.1	1.12e-72	780184788	XP_011662526	ECB-GENE-23040871	LOC584673
lcl|NW_011935905.1_cds_XP_011436910.1_16903	XP_011662526.1	9.28e-73	780184788	XP_011662526	ECB-GENE-23040871	LOC584673
lcl|NW_011935905.1_cds_XP_011436911.1_16904	XP_011662526.1	9.28e-73	780184788	XP_011662526	ECB-GENE-23040871	LOC584673
lcl|NW_011935905.1_cds_XP_011436913.1_16905	XP_011662526.1	1.13e-72	780184788	XP_011662526	ECB-GENE-23040871	LOC584673
lcl|NW_011935905.1_cds_XP_011436914.1_16906	XP_011676909.1	1.25e-61	780113713	XP_011676909	ECB-GENE-23066494	LOC763638
lcl|NW_011935905.1_cds_XP_019925625.1_16907	XP_011684160.2	7.92e-58	1752369392	XP_011684160	ECB-GENE-23095491	LOC577433
lcl|NW_011935905.1_cds_XP_011436916.1_16908	XP_011684160.2	7.92e-58	1752369392	XP_011684160	ECB-GENE-23095491	LOC577433
lcl|NW_011935905.1_cds_XP_011436917.1_16909	XP_011684160.2	7.92e-58	1752369392	XP_011684160	ECB-GENE-23095491	LOC577433
lcl|NW_011935905.1_cds_XP_011436918.1_16910	XP_011684160.2	7.92e-58	1752369392	XP_011684160	ECB-GENE-23095491	LOC577433
lcl|NW_011935905.1_cds_XP_011436919.1_16911	XP_011684160.2	7.92e-58	1752369392	XP_011684160	ECB-GENE-23095491	LOC577433
lcl|NW_011935905.1_cds_XP_011436915.1_16912	XP_030839902.1	1.85e-27	1752357976	XP_030839902	ECB-GENE-23065069	LOC100893160
lcl|NW_011935905.1_cds_XP_019925624.1_16913	XP_030839903.1	1.3e-26	1752357978	XP_030839903	ECB-GENE-23065069	LOC100893160
lcl|NW_011935905.1_cds_XP_011436922.1_16915	XP_030840065.1	2.49e-149	1752358400	XP_030840065	ECB-GENE-23066485	LOC585107
lcl|NW_011935905.1_cds_XP_019925626.1_16916	XP_030839799.1	0	1752337035	XP_030839799	ECB-GENE-23013888	LOC587683
lcl|NW_011935905.1_cds_XP_019925554.1_16917	XP_030841732.1	1.67e-38	1752362409	XP_030841732	ECB-GENE-23076782	LOC115918159
lcl|NW_011935907.1_cds_XP_011436940.2_16922	XP_030830473.1	1.13e-34	1752341633	XP_030830473	ECB-GENE-23025691	LOC115919923
lcl|NW_011935907.1_cds_XP_011436939.1_16923	XP_030836980.1	1.06e-34	1752351132	XP_030836980	ECB-GENE-23048601	LOC593885
lcl|NW_011935907.1_cds_XP_011436951.1_16932	XP_787157.2	1.24e-87	1752349243	XP_787157	ECB-GENE-23043154	LOC582093
lcl|NW_011935907.1_cds_XP_011436952.1_16933	XP_787157.2	1.24e-87	1752349243	XP_787157	ECB-GENE-23043154	LOC582093
lcl|NW_011935907.1_cds_XP_011436956.1_16934	XP_787157.2	9.34e-89	1752349243	XP_787157	ECB-GENE-23043154	LOC582093
lcl|NW_011935907.1_cds_XP_011436957.1_16935	XP_787157.2	2.2e-105	1752349243	XP_787157	ECB-GENE-23043154	LOC582093
lcl|NW_011935907.1_cds_XP_011436958.1_16936	XP_787157.2	2.2e-105	1752349243	XP_787157	ECB-GENE-23043154	LOC582093
lcl|NW_011935907.1_cds_XP_019925629.1_16937	XP_787157.2	1.59e-87	1752349243	XP_787157	ECB-GENE-23043154	LOC582093
lcl|NW_011935909.1_cds_XP_011436962.1_16939	XP_030855227.1	5.29e-31	1752394381	XP_030855227	ECB-GENE-23155029	LOC576472
lcl|NW_011935910.1_cds_XP_011436966.1_16940	XP_780795.2	1.01e-26	1752404929	XP_780795	ECB-GENE-23174800	LOC575290
lcl|NW_011935910.1_cds_XP_011436963.1_16941	XP_780795.2	1.74e-49	1752404929	XP_780795	ECB-GENE-23174800	LOC575290
lcl|NW_011935910.1_cds_XP_011436964.1_16942	XP_780795.2	9.81e-50	1752404929	XP_780795	ECB-GENE-23174800	LOC575290
lcl|NW_011935910.1_cds_XP_011436965.1_16943	XP_780795.2	9.81e-50	1752404929	XP_780795	ECB-GENE-23174800	LOC575290
lcl|NW_011935911.1_cds_XP_011436979.1_16947	XP_030833206.1	4.27e-45	1752411413	XP_030833206	ECB-GENE-23191404	LOC586938
lcl|NW_011935911.1_cds_XP_011436972.1_16948	XP_787399.3	2.37e-134	1752397500	XP_787399	ECB-GENE-23158797	LOC582354
lcl|NW_011935911.1_cds_XP_011436971.1_16949	XP_787399.3	2.37e-134	1752397500	XP_787399	ECB-GENE-23158797	LOC582354
lcl|NW_011935911.1_cds_XP_011436973.1_16950	XP_787399.3	7.32e-141	1752397500	XP_787399	ECB-GENE-23158797	LOC582354
lcl|NW_011935913.1_cds_XP_011436985.1_16959	XP_030832394.1	7.25e-160	1752409346	XP_030832394	ECB-GENE-23190773	LOC581074
lcl|NW_011935913.1_cds_XP_011436988.1_16961	XP_783007.4	2.89e-107	1752411706	XP_783007	ECB-GENE-23191641	LOC577701
lcl|NW_011935913.1_cds_XP_011436989.1_16962	XP_791553.2	1.38e-78	115629112	XP_791553	ECB-GENE-23195081	LOC586688
lcl|NW_011935913.1_cds_XP_019925634.1_16963	XP_030854371.1	1.05e-114	1752392158	XP_030854371	ECB-GENE-23146928	LOC593999
lcl|NW_011935913.1_cds_XP_011436990.1_16966	XP_787479.3	8.53e-22	390355943	XP_787479	ECB-GENE-23195934	LOC582436
lcl|NW_011935914.1_cds_XP_011436993.1_16969	XP_003726140.2	7.91e-107	1752407802	XP_003726140	ECB-GENE-23182813	LOC578392
lcl|NW_011935914.1_cds_XP_011436995.1_16970	XP_003726140.2	7.91e-107	1752407802	XP_003726140	ECB-GENE-23182813	LOC578392
lcl|NW_011935916.1_cds_XP_011437007.1_16973	XP_011684053.2	1.06e-83	1752367122	XP_011684053	ECB-GENE-23090288	LOC100888006
lcl|NW_011935916.1_cds_XP_011436998.1_16975	XP_030856293.1	4.37e-49	1752397174	XP_030856293	ECB-GENE-23157734	LOC583262
lcl|NW_011935916.1_cds_XP_019925639.1_16976	XP_030856293.1	1.39e-48	1752397174	XP_030856293	ECB-GENE-23157734	LOC583262
lcl|NW_011935916.1_cds_XP_011437012.1_16978	XP_030831701.1	0	1752407696	XP_030831701	ECB-GENE-23181477	LOC115918227
lcl|NW_011935916.1_cds_XP_011437013.1_16980	XP_030832817.1	1.15e-122	1752410455	XP_030832817	ECB-GENE-23190051	LOC592450
lcl|NW_011935916.1_cds_XP_019925637.1_16981	XP_030837145.1	3e-92	1752351509	XP_030837145	ECB-GENE-23045512	LOC580282
lcl|NW_011935917.1_cds_XP_011437020.1_16990	XP_003725586.1	2.19e-114	390342082	XP_003725586	ECB-GENE-23161937	LOC100890521
lcl|NW_011935917.1_cds_XP_011437023.1_16991	XP_003725586.1	1.03e-117	390342082	XP_003725586	ECB-GENE-23161937	LOC100890521
lcl|NW_011935917.1_cds_XP_011437021.1_16992	XP_003725586.1	1.9e-114	390342082	XP_003725586	ECB-GENE-23161937	LOC100890521
lcl|NW_011935917.1_cds_XP_019925644.1_16995	XP_793982.1	7.56e-32	72130334	XP_793982	ECB-GENE-23092048	LOC589239
lcl|NW_011935917.1_cds_XP_019925645.1_16996	XP_793982.1	2.78e-32	72130334	XP_793982	ECB-GENE-23092048	LOC589239
lcl|NW_011935917.1_cds_XP_011437035.1_17006	XP_030831879.1	0	1752408188	XP_030831879	ECB-GENE-23182363	LOC752342
lcl|NW_011935917.1_cds_XP_011437036.1_17007	XP_030831879.1	0	1752408188	XP_030831879	ECB-GENE-23182363	LOC752342
lcl|NW_011935917.1_cds_XP_011437039.2_17011	XP_030840333.1	1.25e-120	1752359046	XP_030840333	ECB-GENE-23068597	LOC754681
lcl|NW_011935917.1_cds_XP_011437041.1_17012	XP_030851858.1	2.59e-145	1752386157	XP_030851858	ECB-GENE-23137720	LOC115928592
lcl|NW_011935917.1_cds_XP_011437043.1_17013	XP_030851858.1	2.59e-145	1752386157	XP_030851858	ECB-GENE-23137720	LOC115928592
lcl|NW_011935917.1_cds_XP_011437044.1_17014	XP_030851858.1	2.59e-145	1752386157	XP_030851858	ECB-GENE-23137720	LOC115928592
lcl|NW_011935917.1_cds_XP_011437047.1_17017	XP_030846286.1	1.37e-87	1752373083	XP_030846286	ECB-GENE-23101417	LOC115926065
lcl|NW_011935917.1_cds_XP_011437048.1_17018	XP_030846286.1	1.37e-87	1752373083	XP_030846286	ECB-GENE-23101417	LOC115926065
lcl|NW_011935918.1_cds_XP_011437055.1_17024	XP_011665172.1	7.74e-82	780021449	XP_011665172	ECB-GENE-23061740	LOC588937
lcl|NW_011935918.1_cds_XP_011437056.1_17025	XP_786488.3	8.38e-67	1752360045	XP_786488	ECB-GENE-23071732	LOC581391
lcl|NW_011935918.1_cds_XP_011437057.1_17026	XP_786488.3	8.38e-67	1752360045	XP_786488	ECB-GENE-23071732	LOC581391
lcl|NW_011935918.1_cds_XP_011437060.1_17027	XP_786488.3	8.38e-67	1752360045	XP_786488	ECB-GENE-23071732	LOC581391
lcl|NW_011935918.1_cds_XP_019925657.1_17028	XP_786488.3	2.41e-44	1752360045	XP_786488	ECB-GENE-23071732	LOC581391
lcl|NW_011935918.1_cds_XP_011437061.1_17029	XP_030840746.1	7.12e-147	1752360047	XP_030840746	ECB-GENE-23071738	LOC587424
lcl|NW_011935918.1_cds_XP_011437062.1_17030	XP_030839938.1	0	1752358071	XP_030839938	ECB-GENE-23065372	LOC585853
lcl|NW_011935918.1_cds_XP_011437063.1_17031	XP_030854564.1	1.1e-71	1752340483	XP_030854564	ECB-GENE-23023147	LOC100893646
lcl|NW_011935918.1_cds_XP_011437075.1_17040	NP_999701.1	4.62e-102	47551049	NP_999701	ECB-GENE-23069001	FSCN1
lcl|NW_011935918.1_cds_XP_011437078.1_17041	XP_030837650.1	4.72e-42	1752352645	XP_030837650	ECB-GENE-23051552	LOC100892824
lcl|NW_011935918.1_cds_XP_011437077.1_17042	XP_030837650.1	2.83e-36	1752352645	XP_030837650	ECB-GENE-23051552	LOC100892824
lcl|NW_011935918.1_cds_XP_011437079.1_17043	XP_030851560.1	0	1752385527	XP_030851560	ECB-GENE-23138139	LOC586754
lcl|NW_011935918.1_cds_XP_011437185.1_17044	XP_030851560.1	2.3e-46	1752385527	XP_030851560	ECB-GENE-23138139	LOC586754
lcl|NW_011935918.1_cds_XP_019925659.1_17045	XP_030845144.1	1.93e-35	1752370435	XP_030845144	ECB-GENE-23094409	LOC115925452
lcl|NW_011935918.1_cds_XP_019925660.1_17046	XP_030845144.1	1.93e-35	1752370435	XP_030845144	ECB-GENE-23094409	LOC115925452
lcl|NW_011935918.1_cds_XP_019925661.1_17047	XP_030845144.1	1.93e-35	1752370435	XP_030845144	ECB-GENE-23094409	LOC115925452
lcl|NW_011935918.1_cds_XP_011437083.1_17048	XP_030845144.1	1.93e-35	1752370435	XP_030845144	ECB-GENE-23094409	LOC115925452
lcl|NW_011935918.1_cds_XP_011437080.1_17049	XP_030844540.1	2.78e-60	1752338123	XP_030844540	ECB-GENE-23017637	LOC100892545
lcl|NW_011935918.1_cds_XP_011437081.1_17050	XP_030844540.1	2.17e-60	1752338123	XP_030844540	ECB-GENE-23017637	LOC100892545
lcl|NW_011935918.1_cds_XP_011437082.2_17051	XP_030844540.1	4.61e-61	1752338123	XP_030844540	ECB-GENE-23017637	LOC100892545
lcl|NW_011935918.1_cds_XP_011437085.1_17052	XP_030838730.1	9.04e-42	1752355237	XP_030838730	ECB-GENE-23058717	LOC577811
lcl|NW_011935918.1_cds_XP_011437086.1_17053	XP_793091.4	0	1752354760	XP_793091	ECB-GENE-23057115	LOC588308
lcl|NW_011935918.1_cds_XP_011437088.1_17054	XP_030838618.1	1.24e-67	1752354990	XP_030838618	ECB-GENE-23057892	LOC100893093
lcl|NW_011935918.1_cds_XP_011437089.1_17055	XP_030838618.1	1.58e-67	1752354990	XP_030838618	ECB-GENE-23057892	LOC100893093
lcl|NW_011935918.1_cds_XP_011437090.1_17056	XP_030838618.1	1.11e-67	1752354990	XP_030838618	ECB-GENE-23057892	LOC100893093
lcl|NW_011935918.1_cds_XP_011437094.1_17058	XP_030836624.1	3.77e-131	1752336329	XP_030836624	ECB-GENE-23012114	LOC593188
lcl|NW_011935918.1_cds_XP_011437095.1_17059	XP_030845394.1	3.18e-144	1752370992	XP_030845394	ECB-GENE-23095960	LOC577523
lcl|NW_011935918.1_cds_XP_011437107.1_17060	XP_030833934.1	1.57e-73	1752335690	XP_030833934	ECB-GENE-23010698	LOC584338
lcl|NW_011935918.1_cds_XP_011437106.1_17061	XP_030833934.1	8.26e-74	1752335690	XP_030833934	ECB-GENE-23010698	LOC584338
lcl|NW_011935918.1_cds_XP_011437104.1_17062	XP_030851796.1	1.27e-73	1752386013	XP_030851796	ECB-GENE-23134598	LOC115928582
lcl|NW_011935918.1_cds_XP_019925665.1_17063	XP_030851796.1	1.34e-73	1752386013	XP_030851796	ECB-GENE-23134598	LOC115928582
lcl|NW_011935918.1_cds_XP_011437105.1_17064	XP_030833934.1	6.31e-73	1752335690	XP_030833934	ECB-GENE-23010698	LOC584338
lcl|NW_011935918.1_cds_XP_011437100.1_17065	XP_030851796.1	6.63e-73	1752386013	XP_030851796	ECB-GENE-23134598	LOC115928582
lcl|NW_011935918.1_cds_XP_011437103.1_17066	XP_030851796.1	8.96e-74	1752386013	XP_030851796	ECB-GENE-23134598	LOC115928582
lcl|NW_011935918.1_cds_XP_019925664.1_17067	XP_030851796.1	1.57e-73	1752386013	XP_030851796	ECB-GENE-23134598	LOC115928582
lcl|NW_011935918.1_cds_XP_011437098.1_17068	XP_030833934.1	6.58e-73	1752335690	XP_030833934	ECB-GENE-23010698	LOC584338
lcl|NW_011935918.1_cds_XP_019925663.1_17069	XP_030833934.1	5.14e-73	1752335690	XP_030833934	ECB-GENE-23010698	LOC584338
lcl|NW_011935918.1_cds_XP_011437101.1_17070	XP_030851796.1	7.05e-73	1752386013	XP_030851796	ECB-GENE-23134598	LOC115928582
lcl|NW_011935918.1_cds_XP_011437097.1_17071	XP_030851796.1	9.38e-73	1752386013	XP_030851796	ECB-GENE-23134598	LOC115928582
lcl|NW_011935918.1_cds_XP_011437099.1_17072	XP_030851796.1	9.01e-73	1752386013	XP_030851796	ECB-GENE-23134598	LOC115928582
lcl|NW_011935918.1_cds_XP_011437096.1_17073	XP_030851796.1	1.19e-72	1752386013	XP_030851796	ECB-GENE-23134598	LOC115928582
lcl|NW_011935918.1_cds_XP_019925652.1_17078	XP_030850360.1	2.15e-54	1752382665	XP_030850360	ECB-GENE-23128008	LOC763096
lcl|NW_011935918.1_cds_XP_011437187.1_17082	XP_030853861.1	7.02e-74	1752390847	XP_030853861	ECB-GENE-23139943	LOC105436422
lcl|NW_011935918.1_cds_XP_019925668.1_17084	XP_030854409.1	3.9e-108	1752340457	XP_030854409	ECB-GENE-23023113	LOC115929500
lcl|NW_011935918.1_cds_XP_019925669.1_17085	XP_030842754.1	1.32e-55	1752364930	XP_030842754	ECB-GENE-23082894	LOC587805
lcl|NW_011935918.1_cds_XP_011437188.1_17087	XP_030842754.1	7.99e-60	1752364930	XP_030842754	ECB-GENE-23082894	LOC587805
lcl|NW_011935918.1_cds_XP_019925671.1_17094	XP_030852742.1	1.21e-112	1752388234	XP_030852742	ECB-GENE-23130585	LOC115928867
lcl|NW_011935918.1_cds_XP_019925672.1_17095	XP_030852742.1	1.21e-112	1752388234	XP_030852742	ECB-GENE-23130585	LOC115928867
lcl|NW_011935918.1_cds_XP_011437138.1_17096	XP_030852742.1	1.21e-112	1752388234	XP_030852742	ECB-GENE-23130585	LOC115928867
lcl|NW_011935918.1_cds_XP_019925673.1_17097	XP_030852742.1	3.63e-114	1752388234	XP_030852742	ECB-GENE-23130585	LOC115928867
lcl|NW_011935918.1_cds_XP_011437140.1_17098	XP_030852742.1	1.41e-116	1752388234	XP_030852742	ECB-GENE-23130585	LOC115928867
lcl|NW_011935918.1_cds_XP_019925670.1_17099	XP_030852742.1	3.03e-110	1752388234	XP_030852742	ECB-GENE-23130585	LOC115928867
lcl|NW_011935918.1_cds_XP_011437139.1_17100	XP_030852742.1	2.6e-107	1752388234	XP_030852742	ECB-GENE-23130585	LOC115928867
lcl|NW_011935918.1_cds_XP_011437135.1_17101	XP_030852742.1	1.98e-112	1752388234	XP_030852742	ECB-GENE-23130585	LOC115928867
lcl|NW_011935918.1_cds_XP_011437136.1_17102	XP_030852742.1	1.98e-112	1752388234	XP_030852742	ECB-GENE-23130585	LOC115928867
lcl|NW_011935918.1_cds_XP_011437137.1_17103	XP_030852742.1	1.98e-112	1752388234	XP_030852742	ECB-GENE-23130585	LOC115928867
lcl|NW_011935918.1_cds_XP_011437142.1_17104	XP_030852026.1	0	1752386550	XP_030852026	ECB-GENE-23130480	LOC115928632
lcl|NW_011935918.1_cds_XP_011437143.1_17105	XP_030852026.1	0	1752386550	XP_030852026	ECB-GENE-23130480	LOC115928632
lcl|NW_011935918.1_cds_XP_011437157.1_17106	XP_030851500.1	2.38e-37	1752385386	XP_030851500	ECB-GENE-23131842	LOC593225
lcl|NW_011935918.1_cds_XP_011437156.1_17107	XP_030851500.1	2.39e-37	1752385386	XP_030851500	ECB-GENE-23131842	LOC593225
lcl|NW_011935918.1_cds_XP_011437155.1_17108	XP_030851500.1	3.67e-37	1752385386	XP_030851500	ECB-GENE-23131842	LOC593225
lcl|NW_011935918.1_cds_XP_011437150.1_17109	XP_030851500.1	3.3e-37	1752385386	XP_030851500	ECB-GENE-23131842	LOC593225
lcl|NW_011935918.1_cds_XP_011437147.1_17110	XP_030851500.1	3.8e-37	1752385386	XP_030851500	ECB-GENE-23131842	LOC593225
lcl|NW_011935918.1_cds_XP_011437160.1_17111	XP_030851500.1	1.17e-37	1752385386	XP_030851500	ECB-GENE-23131842	LOC593225
lcl|NW_011935918.1_cds_XP_011437158.1_17112	XP_030851500.1	1.16e-37	1752385386	XP_030851500	ECB-GENE-23131842	LOC593225
lcl|NW_011935918.1_cds_XP_019925675.1_17113	XP_030851500.1	2.15e-37	1752385386	XP_030851500	ECB-GENE-23131842	LOC593225
lcl|NW_011935918.1_cds_XP_011437154.1_17114	XP_030851500.1	2.18e-37	1752385386	XP_030851500	ECB-GENE-23131842	LOC593225
lcl|NW_011935918.1_cds_XP_019925674.1_17115	XP_030851500.1	3.09e-37	1752385386	XP_030851500	ECB-GENE-23131842	LOC593225
lcl|NW_011935918.1_cds_XP_011437151.1_17116	XP_030851500.1	3.14e-37	1752385386	XP_030851500	ECB-GENE-23131842	LOC593225
lcl|NW_011935918.1_cds_XP_011437153.1_17117	XP_030851500.1	2.63e-37	1752385386	XP_030851500	ECB-GENE-23131842	LOC593225
lcl|NW_011935918.1_cds_XP_011437152.1_17118	XP_030851500.1	2.68e-37	1752385386	XP_030851500	ECB-GENE-23131842	LOC593225
lcl|NW_011935918.1_cds_XP_011437149.1_17119	XP_030851500.1	3.92e-37	1752385386	XP_030851500	ECB-GENE-23131842	LOC593225
lcl|NW_011935918.1_cds_XP_011437146.1_17120	XP_030851500.1	3.98e-37	1752385386	XP_030851500	ECB-GENE-23131842	LOC593225
lcl|NW_011935918.1_cds_XP_011437144.1_17121	XP_011664819.2	1.82e-52	1752388403	XP_011664819	ECB-GENE-23135400	LOC100891567
lcl|NW_011935918.1_cds_XP_019925676.1_17122	XP_011664819.2	2.84e-52	1752388403	XP_011664819	ECB-GENE-23135400	LOC100891567
lcl|NW_011935918.1_cds_XP_011437145.1_17123	XP_030851675.1	1.46e-52	1752385760	XP_030851675	ECB-GENE-23134884	LOC115928526
lcl|NW_011935918.1_cds_XP_011437169.1_17129	XP_030844637.1	1.07e-24	1752369256	XP_030844637	ECB-GENE-23093829	LOC373433
lcl|NW_011935918.1_cds_XP_019925653.1_17132	XP_782644.4	5.19e-74	1752409809	XP_782644	ECB-GENE-23191006	LOC577316
lcl|NW_011935918.1_cds_XP_011437172.1_17133	XP_782644.4	1.08e-87	1752409809	XP_782644	ECB-GENE-23191006	LOC577316
